x-axis,1,2
second,Volt,Volt
-113.0000E-06,-181.9094718E-03,+30.5949733015E+00
-112.7100E-06,-408.0401268E-03,+30.9718577266E+00
-112.4200E-06,-583.9195251E-03,+30.9718577266E+00
-112.1300E-06,-181.9094718E-03,+31.1979883816E+00
-111.8400E-06,-181.9094718E-03,+30.5949733015E+00
-111.5500E-06,-408.0401268E-03,+30.7457270715E+00
-111.2600E-06,-583.9195251E-03,+30.5698476732E+00
-110.9700E-06,-181.9094718E-03,+30.9718577266E+00
-110.6800E-06,-181.9094718E-03,+30.9718577266E+00
-110.3900E-06,-181.9094718E-03,+30.7457270715E+00
-110.1000E-06,-558.7938968E-03,+30.5698476732E+00
-109.8100E-06,-181.9094718E-03,+30.7457270715E+00
-109.5200E-06,-156.7838434E-03,+30.5698476732E+00
-109.2300E-06,-181.9094718E-03,+30.9718577266E+00
-108.9400E-06,-181.9094718E-03,+30.9467320982E+00
-108.6500E-06,-408.0401268E-03,+30.9718577266E+00
-108.3600E-06,-558.7938968E-03,+30.9718577266E+00
-108.0700E-06,-583.9195251E-03,+30.7959783282E+00
-107.7800E-06,-583.9195251E-03,+30.9467320982E+00
-107.4900E-06,-583.9195251E-03,+30.7457270715E+00
-107.2000E-06,-558.7938968E-03,+30.5949733015E+00
-106.9100E-06,-583.9195251E-03,+30.5698476732E+00
-106.6200E-06,-181.9094718E-03,+30.9467320982E+00
-106.3300E-06,-181.9094718E-03,+30.9718577266E+00
-106.0400E-06,-207.0351001E-03,+30.5949733015E+00
-105.7500E-06,-181.9094718E-03,+30.9718577266E+00
-105.4600E-06,-207.0351001E-03,+30.9718577266E+00
-105.1700E-06,-408.0401268E-03,+31.1477371249E+00
-104.8800E-06,-181.9094718E-03,+30.9718577266E+00
-104.5900E-06,-408.0401268E-03,+30.5698476732E+00
-104.3000E-06,-207.0351001E-03,+30.9467320982E+00
-104.0100E-06,-583.9195251E-03,+30.5698476732E+00
-103.7200E-06,-558.7938968E-03,+30.9467320982E+00
-103.4300E-06,-357.7888701E-03,+30.9718577266E+00
-103.1400E-06,-207.0351001E-03,+30.9718577266E+00
-102.8500E-06,-181.9094718E-03,+30.9718577266E+00
-102.5600E-06,-181.9094718E-03,+30.9718577266E+00
-102.2700E-06,-181.9094718E-03,+30.9718577266E+00
-101.9800E-06,-207.0351001E-03,+30.5698476732E+00
-101.6900E-06,-181.9094718E-03,+30.7457270715E+00
-101.4000E-06,-533.6682685E-03,+30.9718577266E+00
-101.1100E-06,-181.9094718E-03,+30.5698476732E+00
